t_h,w_norm_degs
7.183333333333334,0.18689109507063223
7.2,0.18651283815867728
7.216666666666667,0.18639100928301922
7.233333333333333,0.18632028910353768
7.25,0.18603050792178016
7.266666666666667,0.18526912211443244
7.283333333333333,0.1838526404840085
7.3,0.18168961002560205
7.316666666666666,0.1787818654047013
7.333333333333333,0.17521095821969238
7.35,0.17111613156888772
7.366666666666666,0.16666950030148664
7.383333333333334,0.16205299285072117
7.4,0.15744005442717923
7.416666666666667,0.1529834116832985
7.433333333333334,0.14880876377199287
7.45,0.14501334684646444
7.466666666666667,0.14166794259662135
7.483333333333333,0.13882093267440787
7.5,0.13650325797463916
7.516666666666667,0.13473347170646147
7.533333333333333,0.13352238206007688
7.55,0.1328770201471092
7.566666666666666,0.13280383235090293
7.583333333333333,0.1333110913127699
7.6,0.13441056038817087
7.616666666666666,0.13611844599531203
7.633333333333334,0.13845564138673885
7.65,0.1414472114791298
7.666666666666667,0.14512099740825207
7.683333333333334,0.14950513888912406
7.7,0.1546242357336652
7.716666666666667,0.1604938206654932
7.733333333333333,0.1671128244794308
7.75,0.17445379039536463
7.766666666666667,0.18245063958394964
7.783333333333333,0.19098345384921744
7.8,0.19985838093513453
7.816666666666666,0.20877816617082157
7.833333333333333,0.21729777663979818
7.85,0.22476965131942836
7.866666666666666,0.23031659823771553
7.883333333333334,0.23291564331993134
7.9,0.23166603427923801
7.916666666666667,0.22617903195428252
7.933333333333334,0.2168485237821622
7.95,0.20477213048950127
7.966666666666667,0.19135302099520593
7.983333333333333,0.17785223282190432
8.0,0.16513482867680365
8.016666666666667,0.1536507147268121
8.033333333333333,0.14354540653745673
8.05,0.13478903933740405
8.066666666666666,0.12727098540334572
8.083333333333334,0.12085486201946272
8.1,0.11540586259304618
8.116666666666667,0.11080238767246495
8.133333333333333,0.10693972301627315
8.15,0.10373000361044203
8.166666666666666,0.10110060796345262
8.183333333333334,0.09899201622208383
8.2,0.09735560461010646
8.216666666666667,0.09615157334705329
8.233333333333333,0.09534707520337814
8.25,0.09491455555005611
8.266666666666667,0.094830295879454
8.283333333333333,0.09507315288992776
8.3,0.0956234949514353
8.316666666666666,0.09646235227591222
8.333333333333334,0.0975708138328807
8.35,0.09892972138608908
8.366666666666667,0.10051972758063439
8.383333333333333,0.1023217989586335
8.4,0.10431825327495854
8.416666666666666,0.1064944189135954
8.433333333333334,0.1088409851156587
8.45,0.11135706308599774
8.466666666666667,0.11405388045156774
8.483333333333333,0.11695885445229798
8.5,0.1201194876515048
8.516666666666667,0.12360604714346293
8.533333333333333,0.12751127799307757
8.55,0.13194449445710973
8.566666666666666,0.13701653566864758
8.583333333333334,0.14281194680688994
8.6,0.14934665738120806
8.616666666666667,0.1565151385993134
8.633333333333333,0.16404160149933272
8.65,0.17146283953295635
8.666666666666666,0.1781762952617429
8.683333333333334,0.18356986076308424
8.7,0.18720165417728588
8.716666666666667,0.18894351340978546
8.733333333333333,0.1889985727718958
8.75,0.18777914546756724
8.766666666666667,0.18572628393279889
8.783333333333333,0.18317533584948528
8.8,0.18031363111536847
8.816666666666666,0.17720903082905404
8.833333333333334,0.1738643349795751
8.85,0.17026522906982736
8.866666666666667,0.16640986828592952
8.883333333333333,0.1623210557306543
8.9,0.15804651641579473
8.916666666666666,0.1536528141529321
8.933333333333334,0.14921700093380294
8.95,0.1448185299326668
8.966666666666667,0.14053274138811156
8.983333333333333,0.1364263927711355
9.0,0.13255518812566944
9.016666666666667,0.1289629875388091
9.033333333333333,0.12568227359696094
9.05,0.1227354551807851
9.066666666666666,0.12013665067612815
9.083333333333334,0.11789367726045372
9.1,0.11601005808494436
9.116666666666667,0.11448693312064763
9.133333333333333,0.11332481759600888
9.15,0.1125251939420104
9.166666666666666,0.11209195046081015
9.183333333333334,0.11203269426438789
9.2,0.1123599682133155
9.216666666666667,0.11309239061024286
9.233333333333333,0.11425570838296849
9.25,0.11588370132003388
9.266666666666667,0.11801878250814297
9.283333333333333,0.12071198658796761
9.3,0.12402179273648503
9.316666666666666,0.12801086033000297
9.333333333333334,0.13273924639404933
9.35,0.1382520818989373
9.366666666666667,0.1445592565793349
9.383333333333333,0.1516050416591287
9.4,0.15922802376169165
9.416666666666666,0.1671179915698029
9.433333333333334,0.17478747676598166
9.45,0.18158822529334817
9.466666666666667,0.18680514802317078
9.483333333333333,0.1898344144541168
9.5,0.190394230426654
9.516666666666667,0.1886629555828326
9.533333333333333,0.18525248160364807
9.55,0.18101928031583495
9.566666666666666,0.17681420337272413
9.583333333333334,0.1732883148932067
9.6,0.1708099505108216
9.616666666666667,0.16947807015615976
9.633333333333333,0.16918618468075103
9.65,0.16969673636319885
